GEO.display-label Geography,Zip, HC03_EST_VC02 Median income (dollars); Estimate; Households 
ZCTA5,56713," $67,313.00 "
ZCTA5,56714," $50,288.00 "
ZCTA5,56715," $59,167.00 "
ZCTA5,56716," $55,227.00 "
ZCTA5,56720," $76,250.00 "
ZCTA5,56721," $59,389.00 "
ZCTA5,56722," $60,972.00 "
ZCTA5,56723," $68,375.00 "
ZCTA5,56724," $47,813.00 "
ZCTA5,56725," $60,682.00 "
ZCTA5,56726," $55,446.00 "
ZCTA5,56727," $53,654.00 "
ZCTA5,56728," $61,141.00 "
ZCTA5,56729," $42,232.00 "
ZCTA5,56731," $41,250.00 "
ZCTA5,56732," $41,176.00 "
ZCTA5,56733," $60,500.00 "
ZCTA5,56734," $42,125.00 "
ZCTA5,56735," $55,357.00 "
ZCTA5,56736," $56,612.00 "
ZCTA5,56737," $40,083.00 "
ZCTA5,56738," $62,404.00 "
ZCTA5,56741,
ZCTA5,56742," $47,841.00 "
ZCTA5,56744," $50,750.00 "
ZCTA5,56748," $59,250.00 "
ZCTA5,56750," $56,667.00 "
ZCTA5,56751," $60,524.00 "
ZCTA5,56754," $68,438.00 "
ZCTA5,56755," $60,625.00 "
ZCTA5,56756," $54,783.00 "
ZCTA5,56757," $57,596.00 "
ZCTA5,56758," $46,875.00 "
ZCTA5,56759," $69,107.00 "
ZCTA5,56760," $49,375.00 "
ZCTA5,56761," $51,731.00 "
ZCTA5,56762," $61,875.00 "
ZCTA5,56763," $53,778.00 "
ZCTA5,57001," $49,655.00 "
ZCTA5,57002," $65,313.00 "
ZCTA5,57003," $79,545.00 "
ZCTA5,57004," $62,785.00 "
ZCTA5,57005," $83,406.00 "
ZCTA5,57006," $50,233.00 "
ZCTA5,57010," $72,600.00 "
ZCTA5,57012," $57,083.00 "
ZCTA5,57013," $62,444.00 "
ZCTA5,57014," $45,000.00 "
ZCTA5,57015," $75,000.00 "
ZCTA5,57016," $78,500.00 "
ZCTA5,57017," $64,455.00 "
ZCTA5,57018," $65,365.00 "
ZCTA5,57020," $88,403.00 "
ZCTA5,57021," $47,212.00 "
ZCTA5,57022," $66,760.00 "
ZCTA5,57024," $53,214.00 "
ZCTA5,57025," $63,357.00 "
ZCTA5,57026," $64,952.00 "
ZCTA5,57027,
ZCTA5,57028," $52,580.00 "
ZCTA5,57029," $49,911.00 "
ZCTA5,57030," $75,577.00 "
ZCTA5,57031," $65,536.00 "
ZCTA5,57032," $82,589.00 "
ZCTA5,57033," $78,688.00 "
ZCTA5,57034," $63,203.00 "
ZCTA5,57035," $61,750.00 "
ZCTA5,57036," $49,063.00 "
ZCTA5,57037," $61,058.00 "
ZCTA5,57038," $76,250.00 "
ZCTA5,57039," $57,976.00 "
ZCTA5,57040," $56,250.00 "
ZCTA5,57041," $73,438.00 "
ZCTA5,57042," $56,048.00 "
ZCTA5,57043," $49,250.00 "
ZCTA5,57045," $36,641.00 "
ZCTA5,57046," $78,618.00 "
ZCTA5,57047," $50,556.00 "
ZCTA5,57048," $63,015.00 "
ZCTA5,57049," $73,567.00 "
ZCTA5,57050,
ZCTA5,57051," $45,625.00 "
ZCTA5,57052," $51,250.00 "
ZCTA5,57053," $66,364.00 "
ZCTA5,57054," $56,083.00 "
ZCTA5,57055," $68,611.00 "
ZCTA5,57057," $65,938.00 "
ZCTA5,57058," $63,920.00 "
ZCTA5,57059," $49,211.00 "
ZCTA5,57061,
ZCTA5,57062," $50,139.00 "
ZCTA5,57063," $60,625.00 "
ZCTA5,57064," $81,845.00 "
ZCTA5,57065," $68,125.00 "
ZCTA5,57066," $53,214.00 "
ZCTA5,57067," $74,688.00 "
ZCTA5,57068," $64,875.00 "
ZCTA5,57069," $39,017.00 "
ZCTA5,57070," $42,917.00 "
ZCTA5,57071," $67,532.00 "
ZCTA5,57072," $78,641.00 "
ZCTA5,57073," $48,750.00 "
ZCTA5,57075," $85,898.00 "
ZCTA5,57076," $65,250.00 "
ZCTA5,57077," $70,859.00 "
ZCTA5,57078," $47,216.00 "
ZCTA5,57103," $56,319.00 "
ZCTA5,57104," $36,850.00 "
ZCTA5,57105," $57,295.00 "
ZCTA5,57106," $61,620.00 "
ZCTA5,57107," $61,213.00 "
ZCTA5,57108," $94,094.00 "
ZCTA5,57110," $68,409.00 "
ZCTA5,57117,
ZCTA5,57197,
ZCTA5,57201," $50,986.00 "
ZCTA5,57212," $59,732.00 "
ZCTA5,57213," $63,542.00 "
ZCTA5,57214," $56,250.00 "
ZCTA5,57216," $53,167.00 "
ZCTA5,57217," $52,778.00 "
ZCTA5,57218," $73,661.00 "
ZCTA5,57219," $42,383.00 "
ZCTA5,57220," $61,250.00 "
ZCTA5,57221," $49,271.00 "
ZCTA5,57223," $67,344.00 "
ZCTA5,57224," $73,125.00 "
ZCTA5,57225," $42,813.00 "
ZCTA5,57226," $58,125.00 "
ZCTA5,57227," $80,139.00 "
ZCTA5,57231," $64,741.00 "
ZCTA5,57232,
ZCTA5,57233," $39,583.00 "
ZCTA5,57234," $57,195.00 "
ZCTA5,57235," $71,250.00 "
ZCTA5,57236,
ZCTA5,57237," $45,278.00 "
ZCTA5,57238," $69,345.00 "
ZCTA5,57239," $41,875.00 "
ZCTA5,57241," $61,435.00 "
ZCTA5,57242," $51,932.00 "
ZCTA5,57243," $59,643.00 "
ZCTA5,57245," $63,214.00 "
ZCTA5,57246," $66,250.00 "
ZCTA5,57247," $97,875.00 "
ZCTA5,57248," $70,179.00 "
ZCTA5,57249," $51,250.00 "
ZCTA5,57251," $50,417.00 "
ZCTA5,57252," $56,728.00 "
ZCTA5,57255," $32,857.00 "
ZCTA5,57256," $34,375.00 "
ZCTA5,57257," $50,987.00 "
ZCTA5,57258," $46,458.00 "
ZCTA5,57259," $62,917.00 "
ZCTA5,57260," $65,500.00 "
ZCTA5,57261," $57,143.00 "
ZCTA5,57262," $41,935.00 "
ZCTA5,57263," $53,088.00 "
ZCTA5,57264," $51,944.00 "
ZCTA5,57265," $43,500.00 "
ZCTA5,57266," $52,500.00 "
ZCTA5,57268," $53,393.00 "
ZCTA5,57269," $61,339.00 "
ZCTA5,57270," $50,048.00 "
ZCTA5,57271," $66,250.00 "
ZCTA5,57272," $72,083.00 "
ZCTA5,57273," $42,813.00 "
ZCTA5,57274," $42,548.00 "
ZCTA5,57276," $60,568.00 "
ZCTA5,57278," $51,136.00 "
ZCTA5,57279," $54,226.00 "
ZCTA5,57301," $47,995.00 "
ZCTA5,57311," $61,833.00 "
ZCTA5,57312," $61,875.00 "
ZCTA5,57313," $47,419.00 "
ZCTA5,57314," $65,750.00 "
ZCTA5,57315," $63,295.00 "
ZCTA5,57317," $35,250.00 "
ZCTA5,57319," $58,362.00 "
ZCTA5,57321," $55,795.00 "
ZCTA5,57322," $45,556.00 "
ZCTA5,57323," $43,438.00 "
ZCTA5,57324," $53,750.00 "
ZCTA5,57325," $53,500.00 "
ZCTA5,57328," $57,188.00 "
ZCTA5,57329," $51,250.00 "
ZCTA5,57330," $51,071.00 "
ZCTA5,57331," $70,833.00 "
ZCTA5,57332," $66,250.00 "
ZCTA5,57334," $60,547.00 "
ZCTA5,57335," $39,500.00 "
ZCTA5,57337," $36,750.00 "
ZCTA5,57339," $29,750.00 "
ZCTA5,57340," $34,545.00 "
ZCTA5,57341,
ZCTA5,57342," $60,125.00 "
ZCTA5,57344," $82,813.00 "
ZCTA5,57345," $56,667.00 "
ZCTA5,57346,
ZCTA5,57348," $71,111.00 "
ZCTA5,57349," $54,338.00 "
ZCTA5,57350," $47,047.00 "
ZCTA5,57353," $56,333.00 "
ZCTA5,57355," $49,440.00 "
ZCTA5,57356," $38,068.00 "
ZCTA5,57358," $43,750.00 "
ZCTA5,57359," $52,024.00 "
ZCTA5,57361," $35,227.00 "
ZCTA5,57362," $45,944.00 "
ZCTA5,57363," $55,714.00 "
ZCTA5,57364,
ZCTA5,57365," $52,031.00 "
ZCTA5,57366," $55,208.00 "
ZCTA5,57367," $61,806.00 "
ZCTA5,57368," $58,333.00 "
ZCTA5,57369," $48,487.00 "
ZCTA5,57370," $46,719.00 "
ZCTA5,57371," $51,667.00 "
ZCTA5,57373," $63,750.00 "
ZCTA5,57374," $56,250.00 "
ZCTA5,57375," $51,382.00 "
ZCTA5,57376," $41,202.00 "
ZCTA5,57379," $40,000.00 "
ZCTA5,57380," $39,667.00 "
ZCTA5,57381," $53,625.00 "
ZCTA5,57382," $48,138.00 "
ZCTA5,57383," $60,052.00 "
ZCTA5,57384," $80,500.00 "
ZCTA5,57385," $50,375.00 "
ZCTA5,57386," $78,750.00 "
ZCTA5,57401," $52,059.00 "
ZCTA5,57420," $51,875.00 "
ZCTA5,57421," $51,094.00 "
ZCTA5,57422," $44,327.00 "
ZCTA5,57424," $63,750.00 "
ZCTA5,57426,
ZCTA5,57427," $105,750.00 "
ZCTA5,57428," $56,875.00 "
ZCTA5,57429," $41,875.00 "
ZCTA5,57430," $66,061.00 "
ZCTA5,57432," $75,382.00 "
ZCTA5,57433," $48,214.00 "
ZCTA5,57434," $75,833.00 "
ZCTA5,57435," $40,000.00 "
ZCTA5,57436," $55,179.00 "
ZCTA5,57437," $38,214.00 "
ZCTA5,57438," $44,539.00 "
ZCTA5,57439,
ZCTA5,57440," $53,750.00 "
ZCTA5,57441," $60,417.00 "
ZCTA5,57442," $51,985.00 "
ZCTA5,57445," $65,786.00 "
ZCTA5,57446," $56,442.00 "
ZCTA5,57448," $48,125.00 "
ZCTA5,57449," $86,042.00 "
ZCTA5,57450," $55,370.00 "
ZCTA5,57451," $71,722.00 "
ZCTA5,57452," $30,417.00 "
ZCTA5,57454," $60,455.00 "
ZCTA5,57455," $50,833.00 "
ZCTA5,57456," $50,050.00 "
ZCTA5,57457," $89,375.00 "
ZCTA5,57460," $55,714.00 "
ZCTA5,57461," $63,625.00 "
ZCTA5,57465," $75,938.00 "
ZCTA5,57466," $46,719.00 "
ZCTA5,57467," $45,625.00 "
ZCTA5,57468," $55,938.00 "
ZCTA5,57469," $48,711.00 "
ZCTA5,57470," $71,042.00 "
ZCTA5,57471," $52,321.00 "
ZCTA5,57472," $57,750.00 "
ZCTA5,57473," $47,917.00 "
ZCTA5,57474," $59,250.00 "
ZCTA5,57475,
ZCTA5,57476," $59,250.00 "
ZCTA5,57477," $64,167.00 "
ZCTA5,57479," $85,000.00 "
ZCTA5,57481," $61,333.00 "
ZCTA5,57501," $59,921.00 "
ZCTA5,57520," $61,000.00 "
ZCTA5,57521," $36,000.00 "
ZCTA5,57522," $59,500.00 "
ZCTA5,57523," $45,625.00 "
ZCTA5,57528," $46,250.00 "
ZCTA5,57529," $57,841.00 "
ZCTA5,57531," $42,500.00 "
ZCTA5,57532," $62,888.00 "
ZCTA5,57533," $41,032.00 "
ZCTA5,57534," $77,875.00 "
ZCTA5,57536," $47,625.00 "
ZCTA5,57537," $76,250.00 "
ZCTA5,57538," $49,886.00 "
ZCTA5,57540,
ZCTA5,57541," $36,000.00 "
ZCTA5,57543," $53,448.00 "
ZCTA5,57544," $57,500.00 "
ZCTA5,57547," $31,750.00 "
ZCTA5,57548," $34,464.00 "
ZCTA5,57551," $46,667.00 "
ZCTA5,57552," $38,100.00 "
ZCTA5,57553," $38,750.00 "
ZCTA5,57555," $30,217.00 "
ZCTA5,57559," $37,188.00 "
ZCTA5,57560,
ZCTA5,57562," $44,286.00 "
ZCTA5,57563," $22,417.00 "
ZCTA5,57564," $61,333.00 "
ZCTA5,57566," $24,531.00 "
ZCTA5,57567," $38,214.00 "
ZCTA5,57568," $61,696.00 "
ZCTA5,57569," $45,694.00 "
ZCTA5,57570," $33,500.00 "
ZCTA5,57571,
ZCTA5,57572," $19,115.00 "
ZCTA5,57574," $68,250.00 "
ZCTA5,57576," $36,429.00 "
ZCTA5,57577," $23,750.00 "
ZCTA5,57579," $29,602.00 "
ZCTA5,57580," $49,094.00 "
ZCTA5,57584," $58,750.00 "
ZCTA5,57585," $33,750.00 "
ZCTA5,57601," $43,818.00 "
ZCTA5,57620," $44,250.00 "
ZCTA5,57621," $16,635.00 "
ZCTA5,57622," $15,417.00 "
ZCTA5,57623," $45,000.00 "
ZCTA5,57625," $36,349.00 "
ZCTA5,57626," $56,000.00 "
ZCTA5,57630," $36,250.00 "
ZCTA5,57631," $73,611.00 "
ZCTA5,57632," $59,205.00 "
ZCTA5,57633," $56,923.00 "
ZCTA5,57634," $46,908.00 "
ZCTA5,57636," $23,958.00 "
ZCTA5,57638," $47,760.00 "
ZCTA5,57639," $16,667.00 "
ZCTA5,57640," $80,809.00 "
ZCTA5,57641," $41,000.00 "
ZCTA5,57642," $26,250.00 "
ZCTA5,57644," $57,500.00 "
ZCTA5,57645," $45,313.00 "
ZCTA5,57646," $51,023.00 "
ZCTA5,57648," $43,393.00 "
ZCTA5,57649," $70,625.00 "
ZCTA5,57650,
ZCTA5,57651," $39,063.00 "
ZCTA5,57652," $28,333.00 "
ZCTA5,57656," $47,614.00 "
ZCTA5,57657," $70,833.00 "
ZCTA5,57658," $23,000.00 "
ZCTA5,57660," $57,500.00 "
ZCTA5,57661," $69,167.00 "
ZCTA5,57701," $41,927.00 "
ZCTA5,57702," $68,332.00 "
ZCTA5,57703," $57,018.00 "
ZCTA5,57706," $44,966.00 "
ZCTA5,57714," $33,702.00 "
ZCTA5,57716," $60,729.00 "
ZCTA5,57717," $43,442.00 "
ZCTA5,57718," $63,750.00 "
ZCTA5,57719," $50,388.00 "
ZCTA5,57720," $63,750.00 "
ZCTA5,57722," $71,161.00 "
ZCTA5,57724," $43,929.00 "
ZCTA5,57725," $46,691.00 "
ZCTA5,57730," $49,871.00 "
ZCTA5,57732," $53,365.00 "
ZCTA5,57735," $37,426.00 "
ZCTA5,57738," $41,157.00 "
ZCTA5,57741,
ZCTA5,57744," $56,474.00 "
ZCTA5,57745," $58,182.00 "
ZCTA5,57747," $52,405.00 "
ZCTA5,57748," $62,188.00 "
ZCTA5,57750," $51,500.00 "
ZCTA5,57751," $46,346.00 "
ZCTA5,57752," $32,548.00 "
ZCTA5,57754," $44,365.00 "
ZCTA5,57755,
ZCTA5,57756,
ZCTA5,57758,
ZCTA5,57759," $35,568.00 "
ZCTA5,57760," $50,662.00 "
ZCTA5,57761," $71,029.00 "
ZCTA5,57762," $39,792.00 "
ZCTA5,57763," $53,958.00 "
ZCTA5,57764," $21,250.00 "
ZCTA5,57766,
ZCTA5,57767," $60,938.00 "
ZCTA5,57769," $64,224.00 "
ZCTA5,57770," $32,230.00 "
ZCTA5,57772," $24,073.00 "
ZCTA5,57773," $75,714.00 "
ZCTA5,57775," $75,909.00 "
ZCTA5,57776,
ZCTA5,57779,
ZCTA5,57780," $108,750.00 "
ZCTA5,57782," $45,417.00 "
ZCTA5,57783," $46,803.00 "
ZCTA5,57785," $50,711.00 "
ZCTA5,57787," $41,211.00 "
ZCTA5,57788," $58,375.00 "
ZCTA5,57790," $61,964.00 "
ZCTA5,57791," $66,328.00 "
ZCTA5,57792," $104,732.00 "
ZCTA5,57793," $58,963.00 "
ZCTA5,57794," $13,306.00 "
ZCTA5,57799,
ZCTA5,58001," $145,313.00 "
ZCTA5,58002," $53,036.00 "
ZCTA5,58004," $91,250.00 "
ZCTA5,58005," $102,344.00 "
ZCTA5,58006," $75,625.00 "
ZCTA5,58007," $56,875.00 "
ZCTA5,58008," $77,500.00 "
ZCTA5,58009,
ZCTA5,58011," $69,028.00 "
ZCTA5,58012," $71,094.00 "
ZCTA5,58013," $53,750.00 "
ZCTA5,58015," $67,813.00 "
ZCTA5,58016," $80,909.00 "
ZCTA5,58017," $46,528.00 "
ZCTA5,58018," $115,625.00 "
ZCTA5,58021," $70,625.00 "
ZCTA5,58027," $61,250.00 "
ZCTA5,58029," $69,250.00 "
ZCTA5,58030," $59,000.00 "
ZCTA5,58031," $66,625.00 "
ZCTA5,58032," $52,500.00 "
ZCTA5,58033," $75,147.00 "
ZCTA5,58035," $50,781.00 "
ZCTA5,58036," $66,250.00 "
ZCTA5,58038," $85,357.00 "
ZCTA5,58040," $72,407.00 "
ZCTA5,58041," $66,250.00 "
ZCTA5,58042," $103,571.00 "
ZCTA5,58043,
ZCTA5,58045," $63,015.00 "
ZCTA5,58046," $70,417.00 "
ZCTA5,58047," $103,839.00 "
ZCTA5,58048," $65,893.00 "
ZCTA5,58049," $68,750.00 "
ZCTA5,58051," $94,087.00 "
ZCTA5,58052," $71,964.00 "
ZCTA5,58053," $45,833.00 "
ZCTA5,58054," $61,287.00 "
ZCTA5,58056," $74,375.00 "
ZCTA5,58057," $66,250.00 "
ZCTA5,58058," $58,875.00 "
ZCTA5,58059," $80,673.00 "
ZCTA5,58060," $59,653.00 "
ZCTA5,58061," $76,429.00 "
ZCTA5,58062," $69,167.00 "
ZCTA5,58063," $55,000.00 "
ZCTA5,58064," $71,563.00 "
ZCTA5,58065," $43,958.00 "
ZCTA5,58067," $61,042.00 "
ZCTA5,58068," $64,615.00 "
ZCTA5,58069," $62,292.00 "
ZCTA5,58071," $52,375.00 "
ZCTA5,58072," $53,150.00 "
ZCTA5,58075," $55,647.00 "
ZCTA5,58076,
ZCTA5,58077," $75,066.00 "
ZCTA5,58078," $77,317.00 "
ZCTA5,58079," $115,156.00 "
ZCTA5,58081," $68,250.00 "
ZCTA5,58102," $45,407.00 "
ZCTA5,58103," $42,696.00 "
ZCTA5,58104," $72,978.00 "
ZCTA5,58105,
ZCTA5,58201," $52,872.00 "
ZCTA5,58202,
ZCTA5,58203," $42,807.00 "
ZCTA5,58204," $50,425.00 "
ZCTA5,58205,
ZCTA5,58210," $47,054.00 "
ZCTA5,58212," $48,917.00 "
ZCTA5,58214," $54,750.00 "
ZCTA5,58216," $49,107.00 "
ZCTA5,58218," $84,583.00 "
ZCTA5,58219,
ZCTA5,58220," $60,139.00 "
ZCTA5,58222," $53,750.00 "
ZCTA5,58223," $50,938.00 "
ZCTA5,58224," $76,042.00 "
ZCTA5,58225," $68,958.00 "
ZCTA5,58227," $67,431.00 "
ZCTA5,58228," $64,844.00 "
ZCTA5,58229," $61,250.00 "
ZCTA5,58230," $58,864.00 "
ZCTA5,58231," $55,000.00 "
ZCTA5,58233," $64,375.00 "
ZCTA5,58235," $61,250.00 "
ZCTA5,58237," $46,857.00 "
ZCTA5,58238," $67,250.00 "
ZCTA5,58239," $130,938.00 "
ZCTA5,58240," $54,583.00 "
ZCTA5,58241," $66,016.00 "
ZCTA5,58243," $52,250.00 "
ZCTA5,58244," $67,167.00 "
ZCTA5,58249," $65,987.00 "
ZCTA5,58250," $64,375.00 "
ZCTA5,58251," $53,512.00 "
ZCTA5,58254," $48,750.00 "
ZCTA5,58256," $81,875.00 "
ZCTA5,58257," $48,583.00 "
ZCTA5,58258," $71,250.00 "
ZCTA5,58259," $55,625.00 "
ZCTA5,58260," $79,028.00 "
ZCTA5,58261," $60,885.00 "
ZCTA5,58262," $52,344.00 "
ZCTA5,58265," $73,750.00 "
ZCTA5,58266," $60,000.00 "
ZCTA5,58267," $46,250.00 "
ZCTA5,58269," $37,917.00 "
ZCTA5,58270," $42,273.00 "
ZCTA5,58271," $73,889.00 "
ZCTA5,58272," $63,750.00 "
ZCTA5,58273," $46,875.00 "
ZCTA5,58274," $82,143.00 "
ZCTA5,58275," $76,500.00 "
ZCTA5,58276," $58,750.00 "
ZCTA5,58277," $57,500.00 "
ZCTA5,58278," $94,167.00 "
ZCTA5,58281," $99,583.00 "
ZCTA5,58282," $56,319.00 "
ZCTA5,58301," $54,619.00 "
ZCTA5,58311," $51,719.00 "
ZCTA5,58316," $29,618.00 "
ZCTA5,58317," $74,250.00 "
ZCTA5,58318," $57,123.00 "
ZCTA5,58321," $47,292.00 "
ZCTA5,58323,
ZCTA5,58324," $52,386.00 "
ZCTA5,58325,
ZCTA5,58327," $82,000.00 "
ZCTA5,58329," $31,375.00 "
ZCTA5,58330," $55,625.00 "
ZCTA5,58331,
ZCTA5,58332," $80,000.00 "
ZCTA5,58335," $25,714.00 "
ZCTA5,58338," $85,833.00 "
ZCTA5,58339,
ZCTA5,58341," $50,909.00 "
ZCTA5,58343," $76,000.00 "
ZCTA5,58344," $60,039.00 "
ZCTA5,58345," $37,083.00 "
ZCTA5,58346," $50,294.00 "
ZCTA5,58348," $60,313.00 "
ZCTA5,58351," $60,833.00 "
ZCTA5,58352," $58,750.00 "
ZCTA5,58353,
ZCTA5,58355," $98,750.00 "
ZCTA5,58356," $51,167.00 "
ZCTA5,58357," $58,906.00 "
ZCTA5,58361," $60,500.00 "
ZCTA5,58362,
ZCTA5,58363," $88,882.00 "
ZCTA5,58365," $61,250.00 "
ZCTA5,58366," $48,438.00 "
ZCTA5,58367," $40,833.00 "
ZCTA5,58368," $44,063.00 "
ZCTA5,58369," $43,750.00 "
ZCTA5,58370," $35,833.00 "
ZCTA5,58372," $98,125.00 "
ZCTA5,58374," $51,250.00 "
ZCTA5,58377," $64,250.00 "
ZCTA5,58379," $36,750.00 "
ZCTA5,58380," $46,563.00 "
ZCTA5,58381," $63,906.00 "
ZCTA5,58382," $63,214.00 "
ZCTA5,58384," $55,938.00 "
ZCTA5,58385," $72,917.00 "
ZCTA5,58386," $71,250.00 "
ZCTA5,58401," $55,379.00 "
ZCTA5,58402,
ZCTA5,58405,
ZCTA5,58413," $45,667.00 "
ZCTA5,58415," $83,750.00 "
ZCTA5,58416," $49,375.00 "
ZCTA5,58418," $33,125.00 "
ZCTA5,58420," $93,500.00 "
ZCTA5,58421," $60,265.00 "
ZCTA5,58422," $83,250.00 "
ZCTA5,58423," $45,417.00 "
ZCTA5,58424," $60,357.00 "
ZCTA5,58425," $54,896.00 "
ZCTA5,58426," $89,091.00 "
ZCTA5,58428," $66,786.00 "
ZCTA5,58429," $37,375.00 "
ZCTA5,58430," $71,375.00 "
ZCTA5,58431," $58,750.00 "
ZCTA5,58433," $62,031.00 "
ZCTA5,58436," $48,565.00 "
ZCTA5,58438," $58,472.00 "
ZCTA5,58439," $78,083.00 "
ZCTA5,58440," $56,750.00 "
ZCTA5,58441," $74,464.00 "
ZCTA5,58442," $46,591.00 "
ZCTA5,58443," $50,417.00 "
ZCTA5,58444," $50,962.00 "
ZCTA5,58445," $56,111.00 "
ZCTA5,58448," $35,341.00 "
ZCTA5,58451," $73,750.00 "
ZCTA5,58452,
ZCTA5,58454," $50,208.00 "
ZCTA5,58455," $55,000.00 "
ZCTA5,58456," $65,500.00 "
ZCTA5,58458," $57,917.00 "
ZCTA5,58460," $36,500.00 "
ZCTA5,58461," $45,833.00 "
ZCTA5,58463," $34,875.00 "
ZCTA5,58464," $63,125.00 "
ZCTA5,58466," $59,063.00 "
ZCTA5,58467," $59,375.00 "
ZCTA5,58472," $60,250.00 "
ZCTA5,58474," $64,083.00 "
ZCTA5,58475," $81,696.00 "
ZCTA5,58476," $58,750.00 "
ZCTA5,58477," $66,250.00 "
ZCTA5,58478," $44,000.00 "
ZCTA5,58479," $93,125.00 "
ZCTA5,58480," $82,596.00 "
ZCTA5,58481," $59,479.00 "
ZCTA5,58482," $48,611.00 "
ZCTA5,58483," $46,250.00 "
ZCTA5,58484,
ZCTA5,58486," $80,625.00 "
ZCTA5,58487," $61,875.00 "
ZCTA5,58488," $65,625.00 "
ZCTA5,58490," $63,036.00 "
ZCTA5,58492," $54,097.00 "
ZCTA5,58494," $44,750.00 "
ZCTA5,58495," $50,000.00 "
ZCTA5,58496," $47,500.00 "
ZCTA5,58497," $66,833.00 "
ZCTA5,58501," $59,679.00 "
ZCTA5,58503," $82,291.00 "
ZCTA5,58504," $66,070.00 "
ZCTA5,58505,
ZCTA5,58520," $51,875.00 "
ZCTA5,58521," $91,667.00 "
ZCTA5,58523," $83,629.00 "
ZCTA5,58524," $38,750.00 "
ZCTA5,58528," $32,500.00 "
ZCTA5,58529," $44,688.00 "
ZCTA5,58530," $68,125.00 "
ZCTA5,58531," $68,456.00 "
ZCTA5,58532," $58,125.00 "
ZCTA5,58533," $42,667.00 "
ZCTA5,58535," $64,318.00 "
ZCTA5,58538," $41,250.00 "
ZCTA5,58540," $63,088.00 "
ZCTA5,58541," $62,500.00 "
ZCTA5,58542," $53,125.00 "
ZCTA5,58544," $47,500.00 "
ZCTA5,58545," $82,972.00 "
ZCTA5,58549," $52,083.00 "
ZCTA5,58552," $45,938.00 "
ZCTA5,58554," $65,975.00 "
ZCTA5,58558," $78,750.00 "
ZCTA5,58559," $59,688.00 "
ZCTA5,58560," $53,333.00 "
ZCTA5,58561," $59,635.00 "
ZCTA5,58562," $75,000.00 "
ZCTA5,58563," $67,500.00 "
ZCTA5,58564,
ZCTA5,58565," $44,583.00 "
ZCTA5,58566," $69,375.00 "
ZCTA5,58568," $44,167.00 "
ZCTA5,58569," $80,556.00 "
ZCTA5,58570," $67,692.00 "
ZCTA5,58571," $62,500.00 "
ZCTA5,58572," $54,583.00 "
ZCTA5,58573," $44,722.00 "
ZCTA5,58575," $49,000.00 "
ZCTA5,58576," $63,571.00 "
ZCTA5,58577," $72,297.00 "
ZCTA5,58579," $77,679.00 "
ZCTA5,58580," $83,625.00 "
ZCTA5,58581," $50,536.00 "
ZCTA5,58601," $79,611.00 "
ZCTA5,58620," $63,750.00 "
ZCTA5,58621," $39,100.00 "
ZCTA5,58622," $71,042.00 "
ZCTA5,58623," $64,133.00 "
ZCTA5,58625," $51,250.00 "
ZCTA5,58626," $52,083.00 "
ZCTA5,58627," $53,125.00 "
ZCTA5,58630," $46,493.00 "
ZCTA5,58631," $55,000.00 "
ZCTA5,58632," $36,042.00 "
ZCTA5,58634," $93,571.00 "
ZCTA5,58636," $65,313.00 "
ZCTA5,58638," $69,375.00 "
ZCTA5,58639," $56,389.00 "
ZCTA5,58640," $67,358.00 "
ZCTA5,58641," $39,400.00 "
ZCTA5,58642," $87,411.00 "
ZCTA5,58643," $36,429.00 "
ZCTA5,58645," $90,833.00 "
ZCTA5,58646," $50,699.00 "
ZCTA5,58647," $66,310.00 "
ZCTA5,58649," $47,153.00 "
ZCTA5,58650," $61,250.00 "
ZCTA5,58651," $82,031.00 "
ZCTA5,58652," $82,188.00 "
ZCTA5,58653," $85,321.00 "
ZCTA5,58654," $66,875.00 "
ZCTA5,58655," $90,313.00 "
ZCTA5,58656," $64,643.00 "
ZCTA5,58701," $64,973.00 "
ZCTA5,58702,
ZCTA5,58703," $65,005.00 "
ZCTA5,58704," $46,844.00 "
ZCTA5,58705,
ZCTA5,58707,
ZCTA5,58710," $61,458.00 "
ZCTA5,58711,
ZCTA5,58712," $29,323.00 "
ZCTA5,58713," $73,500.00 "
ZCTA5,58716," $39,375.00 "
ZCTA5,58718," $64,821.00 "
ZCTA5,58721," $73,056.00 "
ZCTA5,58722," $95,395.00 "
ZCTA5,58723," $40,938.00 "
ZCTA5,58725," $62,212.00 "
ZCTA5,58727," $49,375.00 "
ZCTA5,58730," $51,319.00 "
ZCTA5,58731," $65,000.00 "
ZCTA5,58733," $82,083.00 "
ZCTA5,58734," $78,750.00 "
ZCTA5,58735," $90,493.00 "
ZCTA5,58736," $51,250.00 "
ZCTA5,58737," $58,750.00 "
ZCTA5,58740," $73,618.00 "
ZCTA5,58741," $60,417.00 "
ZCTA5,58744," $71,875.00 "
ZCTA5,58746," $62,448.00 "
ZCTA5,58748," $76,250.00 "
ZCTA5,58750," $86,250.00 "
ZCTA5,58752," $79,000.00 "
ZCTA5,58755," $60,833.00 "
ZCTA5,58756," $44,063.00 "
ZCTA5,58757," $38,036.00 "
ZCTA5,58758," $68,750.00 "
ZCTA5,58759," $69,000.00 "
ZCTA5,58760," $59,375.00 "
ZCTA5,58761," $65,000.00 "
ZCTA5,58762," $81,250.00 "
ZCTA5,58763," $68,650.00 "
ZCTA5,58765," $53,646.00 "
ZCTA5,58768," $95,625.00 "
